{'path': '786.jpg', 'num': 786, 'avg': (0.4072020398073751, 0.3529040146691814, 0.21966472949854127), 'mode_bucket': ((7, 4), 40452), 'avg_bucket': (5, 5)}
{'path': '1474.jpg', 'num': 1474, 'avg': (0.1944935339442713, 0.2922476361830239, 0.19632801862067367), 'mode_bucket': ((0, 0), 251499), 'avg_bucket': (3, 4)}
{'path': '1402.jpg', 'num': 1402, 'avg': (0.07755722684701401, 0.1180731967740718, 0.012677121629905468), 'mode_bucket': ((0, 0), 649584), 'avg_bucket': (1, 2)}
{'path': '902.jpg', 'num': 902, 'avg': (0.5452232670202082, 0.1932859105363712, 0.40098064746743584), 'mode_bucket': ((0, 0), 77077), 'avg_bucket': (7, 3)}
{'path': '1670.jpg', 'num': 1670, 'avg': (0.04136325989282067, 0.07312221349789606, 0.02731764982471139), 'mode_bucket': ((0, 0), 643504), 'avg_bucket': (1, 1)}
{'path': '506.jpg', 'num': 506, 'avg': (0.4992685478602795, 0.1868325925947144, 0.3862959133308932), 'mode_bucket': ((2, 1), 71186), 'avg_bucket': (6, 3)}
!1206.jpg
{'path': '306.jpg', 'num': 306, 'avg': (0.5101600797447069, 0.4238310284156515, 0.31337826265436236), 'mode_bucket': ((8, 10), 88793), 'avg_bucket': (7, 6)}
{'path': '1518.jpg', 'num': 1518, 'avg': (0.4091204734761564, 0.9800350262733935, 0.23248741000484957), 'mode_bucket': ((0, 12), 173074), 'avg_bucket': (5, 12)}
{'path': '318.jpg', 'num': 318, 'avg': (0.544834132740487, 0.297018240200889, 0.20898499199998508), 'mode_bucket': ((8, 4), 90680), 'avg_bucket': (7, 4)}
{'path': '1254.jpg', 'num': 1254, 'avg': (0.48344125830891627, 0.5759981138789567, 0.29197457639683183), 'mode_bucket': ((12, 12), 122493), 'avg_bucket': (6, 7)}
{'path': '1278.jpg', 'num': 1278, 'avg': (0.6088961339926322, 0.9068112693441358, 0.4410383901828202), 'mode_bucket': ((12, 12), 400453), 'avg_bucket': (8, 11)}
{'path': '1142.jpg', 'num': 1142, 'avg': (0.32244406666374215, 0.32986282388831206, 0.09207955686648547), 'mode_bucket': ((2, 4), 89494), 'avg_bucket': (4, 4)}
{'path': '826.jpg', 'num': 826, 'avg': (0.5996504966375513, 0.2670262304196189, 0.480039860345437), 'mode_bucket': ((8, 4), 325514), 'avg_bucket': (8, 4)}
{'path': '846.jpg', 'num': 846, 'avg': (0.43499721316630663, 0.42586666091043757, 0.15661551415272548), 'mode_bucket': ((0, 0), 39735), 'avg_bucket': (6, 6)}
{'path': '674.jpg', 'num': 674, 'avg': (0.4775562921525295, 0.24149734265438497, 0.24698035811441374), 'mode_bucket': ((5, 3), 99706), 'avg_bucket': (6, 3)}
{'path': '770.jpg', 'num': 770, 'avg': (0.6168293513590377, 0.3391329783214446, 0.3835908352054086), 'mode_bucket': ((8, 4), 162256), 'avg_bucket': (8, 5)}
{'path': '842.jpg', 'num': 842, 'avg': (0.59906648450829, 0.28177344855371494, 0.37863153594673715), 'mode_bucket': ((8, 2), 129538), 'avg_bucket': (8, 4)}
{'path': '1442.jpg', 'num': 1442, 'avg': (0.46902634045411157, 0.9498781434357297, 0.5613539592250116), 'mode_bucket': ((12, 12), 334542), 'avg_bucket': (6, 12)}
{'path': '1134.jpg', 'num': 1134, 'avg': (0.5425346583407662, 0.5671831426592421, 0.06170709614186445), 'mode_bucket': ((8, 6), 62357), 'avg_bucket': (7, 7)}
{'path': '394.jpg', 'num': 394, 'avg': (0.321519409548536, 0.244034419563824, 0.3885861385568138), 'mode_bucket': ((2, 6), 77680), 'avg_bucket': (4, 3)}
{'path': '1298.jpg', 'num': 1298, 'avg': (0.6810260254459395, 0.2703023546585315, 0.3918117096008368), 'mode_bucket': ((9, 1), 154748), 'avg_bucket': (9, 4)}
{'path': '642.jpg', 'num': 642, 'avg': (0.4444226996306176, 0.3600764809362448, 0.3975902150129074), 'mode_bucket': ((8, 5), 108726), 'avg_bucket': (6, 5)}
{'path': '726.jpg', 'num': 726, 'avg': (0.24845558311891935, 0.6079689189687826, 0.18283371736313644), 'mode_bucket': ((2, 12), 115041), 'avg_bucket': (3, 8)}
{'path': '538.jpg', 'num': 538, 'avg': (0.5821147797332303, 0.6190014115109778, 0.17628836571567114), 'mode_bucket': ((7, 9), 108514), 'avg_bucket': (7, 8)}
{'path': '690.jpg', 'num': 690, 'avg': (0.4016444716638692, 0.296278079416358, 0.42318562559607237), 'mode_bucket': ((2, 3), 108213), 'avg_bucket': (5, 4)}
{'path': '454.jpg', 'num': 454, 'avg': (0.8935973324549377, 0.8319123055637285, 0.25706944018959943), 'mode_bucket': ((12, 12), 342079), 'avg_bucket': (11, 10)}
{'path': '1742.jpg', 'num': 1742, 'avg': (0.0, 0.0, 0.0), 'mode_bucket': ((0, 0), 737280), 'avg_bucket': (0, 0)}
{'path': '134.jpg', 'num': 134, 'avg': (0.11497181234193235, 0.3291601046281803, 0.2727485447315135), 'mode_bucket': ((2, 4), 78957), 'avg_bucket': (2, 4)}
{'path': '266.jpg', 'num': 266, 'avg': (0.45661855846787086, 0.23098739606253027, 0.12466395824784651), 'mode_bucket': ((0, 0), 143435), 'avg_bucket': (6, 3)}
{'path': '834.jpg', 'num': 834, 'avg': (0.6997994887589303, 0.21699539023863312, 0.4469189985020999), 'mode_bucket': ((12, 2), 294353), 'avg_bucket': (9, 3)}
{'path': '34.jpg', 'num': 34, 'avg': (0.5137323598652915, 0.5533553078795481, 0.31085581660961775), 'mode_bucket': ((12, 11), 129405), 'avg_bucket': (7, 7)}
{'path': '138.jpg', 'num': 138, 'avg': (0.1204207051260128, 0.3085985355970949, 0.2623879240292389), 'mode_bucket': ((2, 2), 78491), 'avg_bucket': (2, 4)}
{'path': '1578.jpg', 'num': 1578, 'avg': (0.5964498481424139, 0.41091605823376465, 0.486722989219181), 'mode_bucket': ((7, 3), 143657), 'avg_bucket': (8, 5)}
{'path': '250.jpg', 'num': 250, 'avg': (0.4990895567941669, 0.284218625863086, 0.1181229628356819), 'mode_bucket': ((0, 0), 86382), 'avg_bucket': (6, 4)}
{'path': '706.jpg', 'num': 706, 'avg': (0.5337154438560578, 0.42299910216232744, 0.19251880786978692), 'mode_bucket': ((8, 4), 188949), 'avg_bucket': (7, 6)}
{'path': '378.jpg', 'num': 378, 'avg': (0.25946698601738916, 0.41013566435573545, 0.1577197691146042), 'mode_bucket': ((1, 8), 46586), 'avg_bucket': (4, 5)}
{'path': '1122.jpg', 'num': 1122, 'avg': (0.26393614821279016, 0.4874733432870905, 0.04555244927873894), 'mode_bucket': ((0, 0), 210578), 'avg_bucket': (4, 6)}
{'path': '310.jpg', 'num': 310, 'avg': (0.5603694920086808, 0.3160832900011833, 0.2095841737301283), 'mode_bucket': ((8, 4), 97170), 'avg_bucket': (7, 4)}
{'path': '990.jpg', 'num': 990, 'avg': (0.5171067432864712, 0.4420996532577443, 0.16783205784461946), 'mode_bucket': ((0, 0), 62040), 'avg_bucket': (7, 6)}
{'path': '882.jpg', 'num': 882, 'avg': (0.26121888911138136, 0.35716477152499965, 0.058702629272744465), 'mode_bucket': ((0, 0), 205327), 'avg_bucket': (4, 5)}
{'path': '1282.jpg', 'num': 1282, 'avg': (0.1982584681748323, 0.5160669026224837, 0.09195337499162384), 'mode_bucket': ((0, 0), 326200), 'avg_bucket': (3, 7)}
{'path': '498.jpg', 'num': 498, 'avg': (0.5700429669202819, 0.2236585176962787, 0.3375546364376397), 'mode_bucket': ((11, 2), 56377), 'avg_bucket': (7, 3)}
{'path': '1710.jpg', 'num': 1710, 'avg': (0.0, 0.0, 0.0), 'mode_bucket': ((0, 0), 737280), 'avg_bucket': (0, 0)}
{'path': '1330.jpg', 'num': 1330, 'avg': (0.4736989739402532, 0.9235104168175211, 0.2714273982163762), 'mode_bucket': ((12, 12), 283728), 'avg_bucket': (6, 12)}
{'path': '78.jpg', 'num': 78, 'avg': (0.24617697591451917, 0.23538433432781258, 0.2511299881283932), 'mode_bucket': ((1, 4), 78788), 'avg_bucket': (3, 3)}
{'path': '346.jpg', 'num': 346, 'avg': (0.5807431695206344, 0.34716689738390794, 0.48503606791950876), 'mode_bucket': ((12, 12), 118622), 'avg_bucket': (7, 5)}
{'path': '1562.jpg', 'num': 1562, 'avg': (0.5073282599760343, 0.268219806520256, 0.5073857751652595), 'mode_bucket': ((6, 2), 227873), 'avg_bucket': (7, 4)}
{'path': '958.jpg', 'num': 958, 'avg': (0.4820610702187311, 0.41193751138188, 0.2554684255425042), 'mode_bucket': ((8, 5), 104047), 'avg_bucket': (6, 5)}
{'path': '806.jpg', 'num': 806, 'avg': (0.3754311727336492, 0.40856352218165504, 0.2449164975235363), 'mode_bucket': ((6, 3), 81667), 'avg_bucket': (5, 5)}
{'path': '1050.jpg', 'num': 1050, 'avg': (0.32901770116049694, 0.3832357279669021, 0.166870048041915), 'mode_bucket': ((2, 3), 76969), 'avg_bucket': (4, 5)}
{'path': '1310.jpg', 'num': 1310, 'avg': (0.5662789831664777, 0.9722594647325143, 0.28573792168781487), 'mode_bucket': ((12, 12), 335534), 'avg_bucket': (7, 12)}
!1214.jpg
{'path': '26.jpg', 'num': 26, 'avg': (0.32604732370563033, 0.6728670955441213, 0.32972078078061984), 'mode_bucket': ((7, 12), 83280), 'avg_bucket': (4, 9)}
{'path': '1490.jpg', 'num': 1490, 'avg': (0.3038355807136598, 0.36438794239710093, 0.03785712082147963), 'mode_bucket': ((0, 0), 408344), 'avg_bucket': (4, 5)}
{'path': '418.jpg', 'num': 418, 'avg': (0.4142884944320599, 0.28382897590308537, 0.10661040262365236), 'mode_bucket': ((5, 4), 274310), 'avg_bucket': (5, 4)}
{'path': '1386.jpg', 'num': 1386, 'avg': (0.017679237674186627, 0.02613694782038747, 0.004035649850217091), 'mode_bucket': ((0, 0), 712587), 'avg_bucket': (1, 1)}
{'path': '838.jpg', 'num': 838, 'avg': (0.5358909664693197, 0.2796350500164253, 0.3485578682428102), 'mode_bucket': ((7, 4), 194500), 'avg_bucket': (7, 4)}
{'path': '1666.jpg', 'num': 1666, 'avg': (0.03140159004706466, 0.049539361389101304, 0.02279458571624726), 'mode_bucket': ((0, 0), 671689), 'avg_bucket': (1, 1)}
{'path': '234.jpg', 'num': 234, 'avg': (0.475504965123053, 0.17527784754176234, 0.1348233145254284), 'mode_bucket': ((2, 4), 81589), 'avg_bucket': (6, 3)}
{'path': '54.jpg', 'num': 54, 'avg': (0.23743735334542618, 0.3141619255925569, 0.22565750421280903), 'mode_bucket': ((1, 6), 60408), 'avg_bucket': (3, 4)}
{'path': '682.jpg', 'num': 682, 'avg': (0.451980774539372, 0.3661939001795712, 0.167650728911255), 'mode_bucket': ((0, 0), 148045), 'avg_bucket': (6, 5)}
{'path': '1558.jpg', 'num': 1558, 'avg': (0.5772348151122588, 0.28302294683843704, 0.5334182666127754), 'mode_bucket': ((7, 2), 203181), 'avg_bucket': (7, 4)}
{'path': '74.jpg', 'num': 74, 'avg': (0.23788627956350114, 0.29592243360237525, 0.24465731485585554), 'mode_bucket': ((0, 0), 110559), 'avg_bucket': (3, 4)}
{'path': '146.jpg', 'num': 146, 'avg': (0.250408945135747, 0.3685213634930116, 0.4319632629534834), 'mode_bucket': ((6, 3), 77270), 'avg_bucket': (4, 5)}
{'path': '1602.jpg', 'num': 1602, 'avg': (0.4970922404479524, 0.33646865943627147, 0.4138259123087994), 'mode_bucket': ((7, 5), 267978), 'avg_bucket': (6, 5)}
{'path': '1586.jpg', 'num': 1586, 'avg': (0.5650998105157663, 0.39168857961771103, 0.5878446637989533), 'mode_bucket': ((8, 6), 303001), 'avg_bucket': (7, 5)}
{'path': '1590.jpg', 'num': 1590, 'avg': (0.5731033337435357, 0.4364467864303493, 0.5931699293213726), 'mode_bucket': ((8, 7), 269075), 'avg_bucket': (7, 6)}
{'path': '1350.jpg', 'num': 1350, 'avg': (0.3124089335460852, 0.9561263631587488, 0.2179794889958069), 'mode_bucket': ((1, 12), 272016), 'avg_bucket': (4, 12)}
{'path': '1594.jpg', 'num': 1594, 'avg': (0.5782703661450196, 0.4380479502680943, 0.5998411596635181), 'mode_bucket': ((8, 7), 277257), 'avg_bucket': (7, 6)}
{'path': '1726.jpg', 'num': 1726, 'avg': (0.0, 0.0, 0.0), 'mode_bucket': ((0, 0), 737280), 'avg_bucket': (0, 0)}
{'path': '1286.jpg', 'num': 1286, 'avg': (0.44386288893211223, 0.28743035163887265, 0.31660448261350005), 'mode_bucket': ((6, 3), 43624), 'avg_bucket': (6, 4)}
{'path': '1414.jpg', 'num': 1414, 'avg': (0.04350210897730237, 0.051008306816099275, 0.021420930351329213), 'mode_bucket': ((0, 0), 670734), 'avg_bucket': (1, 1)}
{'path': '1618.jpg', 'num': 1618, 'avg': (0.3247525859921853, 0.3449835718726645, 0.5066055730014758), 'mode_bucket': ((6, 2), 136916), 'avg_bucket': (4, 5)}
{'path': '486.jpg', 'num': 486, 'avg': (0.568112230976392, 0.25543224590525054, 0.39160123272392283), 'mode_bucket': ((7, 5), 179325), 'avg_bucket': (7, 4)}
{'path': '446.jpg', 'num': 446, 'avg': (0.5396237374904882, 0.6686647075508793, 0.12396555117272935), 'mode_bucket': ((2, 6), 196654), 'avg_bucket': (7, 9)}
{'path': '450.jpg', 'num': 450, 'avg': (0.9007991713699792, 0.8480062318908621, 0.2696425547218168), 'mode_bucket': ((12, 12), 374467), 'avg_bucket': (11, 11)}
{'path': '1250.jpg', 'num': 1250, 'avg': (0.2931709112583615, 0.3634654866874499, 0.1879940576489622), 'mode_bucket': ((0, 0), 213103), 'avg_bucket': (4, 5)}
{'path': '1030.jpg', 'num': 1030, 'avg': (0.0, 0.0, 0.0), 'mode_bucket': ((0, 0), 737280), 'avg_bucket': (0, 0)}
{'path': '126.jpg', 'num': 126, 'avg': (0.35126820408299186, 0.28515542207814487, 0.22519130731677528), 'mode_bucket': ((2, 6), 104825), 'avg_bucket': (5, 4)}
{'path': '1054.jpg', 'num': 1054, 'avg': (0.09865119047320893, 0.09675535318597596, 0.11070253991354383), 'mode_bucket': ((0, 0), 523142), 'avg_bucket': (2, 2)}
{'path': '114.jpg', 'num': 114, 'avg': (0.12734593701083657, 0.5378574589839346, 0.16781202661189268), 'mode_bucket': ((2, 12), 116541), 'avg_bucket': (2, 7)}
{'path': '254.jpg', 'num': 254, 'avg': (0.5658818262213308, 0.2369615476956872, 0.13446858724017843), 'mode_bucket': ((8, 3), 160633), 'avg_bucket': (7, 3)}
{'path': '950.jpg', 'num': 950, 'avg': (0.33286027684370256, 0.4663395582096632, 0.2650023456645387), 'mode_bucket': ((7, 4), 132754), 'avg_bucket': (4, 6)}
{'path': '670.jpg', 'num': 670, 'avg': (0.464917288010172, 0.2226186423933676, 0.2268302196100141), 'mode_bucket': ((5, 3), 106139), 'avg_bucket': (6, 3)}
{'path': '1470.jpg', 'num': 1470, 'avg': (0.3588368691213757, 0.46676477512536535, 0.02326417611323391), 'mode_bucket': ((0, 0), 366378), 'avg_bucket': (5, 6)}
{'path': '1426.jpg', 'num': 1426, 'avg': (0.35917511798454643, 0.303183678260153, 0.13229535803032696), 'mode_bucket': ((0, 0), 310979), 'avg_bucket': (5, 4)}
{'path': '1510.jpg', 'num': 1510, 'avg': (0.4600940894745916, 0.907571532283543, 0.12488737085581311), 'mode_bucket': ((9, 12), 177992), 'avg_bucket': (6, 11)}
{'path': '1002.jpg', 'num': 1002, 'avg': (0.516081542522041, 0.44735244997820334, 0.16542844818022753), 'mode_bucket': ((0, 0), 82170), 'avg_bucket': (7, 6)}
{'path': '970.jpg', 'num': 970, 'avg': (0.5612214822813952, 0.17835429166371222, 0.3825123187297205), 'mode_bucket': ((8, 2), 122318), 'avg_bucket': (7, 3)}
{'path': '658.jpg', 'num': 658, 'avg': (0.6034164316500411, 0.5169608664722974, 0.21820375795691888), 'mode_bucket': ((12, 6), 39634), 'avg_bucket': (8, 7)}
{'path': '878.jpg', 'num': 878, 'avg': (0.2770689300090351, 0.3832168149971876, 0.09117216754373006), 'mode_bucket': ((2, 4), 117036), 'avg_bucket': (4, 5)}
{'path': '1130.jpg', 'num': 1130, 'avg': (0.5729579168431209, 0.4845780623087197, 0.09548031875538406), 'mode_bucket': ((12, 11), 115439), 'avg_bucket': (7, 6)}
{'path': '398.jpg', 'num': 398, 'avg': (0.7651871061798243, 0.8084362988015201, 0.21948258676296406), 'mode_bucket': ((12, 12), 293652), 'avg_bucket': (10, 10)}
{'path': '534.jpg', 'num': 534, 'avg': (0.5952996521157317, 0.5924564803783599, 0.17114057819365208), 'mode_bucket': ((7, 9), 103890), 'avg_bucket': (8, 8)}
{'path': '978.jpg', 'num': 978, 'avg': (0.3406841615818614, 0.20203428724365932, 0.3377807298040195), 'mode_bucket': ((2, 1), 43989), 'avg_bucket': (5, 3)}
{'path': '1478.jpg', 'num': 1478, 'avg': (0.21909729467987912, 0.8626767228466677, 0.04907760055019964), 'mode_bucket': ((0, 12), 305574), 'avg_bucket': (3, 11)}
{'path': '1366.jpg', 'num': 1366, 'avg': (0.3272438765378307, 0.8736949637145939, 0.20881385952829487), 'mode_bucket': ((0, 12), 241780), 'avg_bucket': (4, 11)}
{'path': '1606.jpg', 'num': 1606, 'avg': (0.4696521163392907, 0.2216416257181006, 0.5925848747712397), 'mode_bucket': ((6, 3), 129731), 'avg_bucket': (6, 3)}
{'path': '634.jpg', 'num': 634, 'avg': (0.3939126744132811, 0.5242764978614537, 0.09128248825613029), 'mode_bucket': ((4, 9), 107080), 'avg_bucket': (5, 7)}
{'path': '158.jpg', 'num': 158, 'avg': (0.2236523768048398, 0.28256530774007393, 0.5299310129866446), 'mode_bucket': ((6, 2), 96144), 'avg_bucket': (3, 4)}
{'path': '130.jpg', 'num': 130, 'avg': (0.12300877397521792, 0.33550027487605705, 0.2579625161703014), 'mode_bucket': ((2, 4), 70553), 'avg_bucket': (2, 5)}
{'path': '818.jpg', 'num': 818, 'avg': (0.4901141375294342, 0.39936490534964675, 0.21849622140461453), 'mode_bucket': ((8, 8), 65303), 'avg_bucket': (6, 5)}
{'path': '998.jpg', 'num': 998, 'avg': (0.5128289481588967, 0.44305854605761624, 0.16761970337161675), 'mode_bucket': ((0, 0), 78226), 'avg_bucket': (7, 6)}
{'path': '1246.jpg', 'num': 1246, 'avg': (0.2949932101780291, 0.32713044435967964, 0.19209754561529951), 'mode_bucket': ((0, 0), 214299), 'avg_bucket': (4, 4)}
{'path': '102.jpg', 'num': 102, 'avg': (0.3364119538253434, 0.3490945555361947, 0.05854122519265183), 'mode_bucket': ((0, 0), 128112), 'avg_bucket': (5, 5)}
{'path': '914.jpg', 'num': 914, 'avg': (0.275707553430553, 0.5355198781352766, 0.12407552083374628), 'mode_bucket': ((3, 12), 126835), 'avg_bucket': (4, 7)}
{'path': '1646.jpg', 'num': 1646, 'avg': (0.5474086021255071, 0.4030128505258005, 0.5082075131464998), 'mode_bucket': ((8, 12), 129481), 'avg_bucket': (7, 5)}
{'path': '1010.jpg', 'num': 1010, 'avg': (0.5130535440442006, 0.46769766076713465, 0.1634836686408204), 'mode_bucket': ((0, 0), 97715), 'avg_bucket': (7, 6)}
!1222.jpg
{'path': '482.jpg', 'num': 482, 'avg': (0.6255667988273443, 0.23730460885616247, 0.4401295753758357), 'mode_bucket': ((8, 1), 82910), 'avg_bucket': (8, 3)}
{'path': '98.jpg', 'num': 98, 'avg': (0.4778593946795981, 0.3598381264738961, 0.07734086711979865), 'mode_bucket': ((5, 4), 75494), 'avg_bucket': (6, 5)}
{'path': '754.jpg', 'num': 754, 'avg': (0.34934519699942007, 0.15352831304053208, 0.4288260399643325), 'mode_bucket': ((1, 2), 82282), 'avg_bucket': (5, 2)}
{'path': '1394.jpg', 'num': 1394, 'avg': (0.3637226590405412, 0.2596482724249216, 0.2659127082908954), 'mode_bucket': ((0, 0), 325335), 'avg_bucket': (5, 4)}
{'path': '602.jpg', 'num': 602, 'avg': (0.407956405508102, 0.5208814519765983, 0.08730538428493603), 'mode_bucket': ((0, 0), 70819), 'avg_bucket': (5, 7)}
{'path': '58.jpg', 'num': 58, 'avg': (0.1607532097637041, 0.35573224502306383, 0.41366048177096437), 'mode_bucket': ((2, 4), 68239), 'avg_bucket': (2, 5)}
{'path': '1074.jpg', 'num': 1074, 'avg': (0.6771416563580211, 0.3220585569497968, 0.23572631569970773), 'mode_bucket': ((9, 5), 60497), 'avg_bucket': (9, 4)}
{'path': '1714.jpg', 'num': 1714, 'avg': (0.0, 0.0, 0.0), 'mode_bucket': ((0, 0), 737280), 'avg_bucket': (0, 0)}
{'path': '594.jpg', 'num': 594, 'avg': (0.4569735783774484, 0.29243342688113727, 0.15022668377279505), 'mode_bucket': ((12, 4), 37383), 'avg_bucket': (6, 4)}
{'path': '1354.jpg', 'num': 1354, 'avg': (0.7500185584954568, 0.9480809820810475, 0.3777146841809084), 'mode_bucket': ((12, 12), 486048), 'avg_bucket': (10, 12)}
{'path': '370.jpg', 'num': 370, 'avg': (0.5530053665023188, 0.27866098791341715, 0.48310113379025177), 'mode_bucket': ((12, 12), 75057), 'avg_bucket': (7, 4)}
{'path': '110.jpg', 'num': 110, 'avg': (0.1257535366072352, 0.48215917085018234, 0.19688460605610186), 'mode_bucket': ((2, 5), 92246), 'avg_bucket': (2, 6)}
{'path': '238.jpg', 'num': 238, 'avg': (0.438766470307672, 0.1930897778197429, 0.12737764778212096), 'mode_bucket': ((2, 4), 75801), 'avg_bucket': (6, 3)}
{'path': '662.jpg', 'num': 662, 'avg': (0.586766149259842, 0.42700858707410844, 0.33318119489577847), 'mode_bucket': ((8, 6), 166744), 'avg_bucket': (8, 6)}
{'path': '1630.jpg', 'num': 1630, 'avg': (0.4788618036155299, 0.18179832312659513, 0.5571617615147648), 'mode_bucket': ((7, 2), 107932), 'avg_bucket': (6, 3)}
{'path': '1106.jpg', 'num': 1106, 'avg': (0.5549602985355028, 0.49093422161277334, 0.16368625748966664), 'mode_bucket': ((12, 8), 70863), 'avg_bucket': (7, 6)}
{'path': '330.jpg', 'num': 330, 'avg': (0.5764062481891868, 0.33059499598134384, 0.49044923470657004), 'mode_bucket': ((12, 12), 109544), 'avg_bucket': (7, 4)}
{'path': '406.jpg', 'num': 406, 'avg': (0.27852220817906415, 0.4014545946744518, 0.2414046489903341), 'mode_bucket': ((2, 8), 67128), 'avg_bucket': (4, 5)}
{'path': '430.jpg', 'num': 430, 'avg': (0.7516758545119231, 0.5552208376837902, 0.16750969647969696), 'mode_bucket': ((11, 3), 79842), 'avg_bucket': (10, 7)}
{'path': '890.jpg', 'num': 890, 'avg': (0.36887238135900385, 0.29115513044527486, 0.07952764374026432), 'mode_bucket': ((0, 0), 135907), 'avg_bucket': (5, 4)}
{'path': '1446.jpg', 'num': 1446, 'avg': (0.6976676051698114, 0.6210494913660256, 0.6199943193438779), 'mode_bucket': ((7, 12), 97993), 'avg_bucket': (9, 8)}
{'path': '1198.jpg', 'num': 1198, 'avg': (0.3050736474086429, 0.6886543139575542, 0.1305309234154632), 'mode_bucket': ((0, 0), 168396), 'avg_bucket': (4, 9)}
{'path': '1234.jpg', 'num': 1234, 'avg': (0.43933781891946055, 0.5226246952478218, 0.10617605570881967), 'mode_bucket': ((0, 0), 245844), 'avg_bucket': (6, 7)}
{'path': '614.jpg', 'num': 614, 'avg': (0.3007728480759127, 0.3297684735488573, 0.16468947333738493), 'mode_bucket': ((2, 3), 64875), 'avg_bucket': (4, 4)}
{'path': '270.jpg', 'num': 270, 'avg': (0.4587630843000338, 0.31597723985372217, 0.1710423049429215), 'mode_bucket': ((0, 0), 88678), 'avg_bucket': (6, 4)}
{'path': '510.jpg', 'num': 510, 'avg': (0.5685101586411173, 0.22909429077973392, 0.3396182736334755), 'mode_bucket': ((12, 3), 50179), 'avg_bucket': (7, 3)}
{'path': '918.jpg', 'num': 918, 'avg': (0.3922029091390683, 0.4080305617119767, 0.17779045819668243), 'mode_bucket': ((0, 0), 135628), 'avg_bucket': (5, 5)}
{'path': '710.jpg', 'num': 710, 'avg': (0.3250184765584347, 0.5094336594888202, 0.14813521773750837), 'mode_bucket': ((1, 12), 80858), 'avg_bucket': (4, 7)}
{'path': '854.jpg', 'num': 854, 'avg': (0.7131150752433014, 0.2302803429163083, 0.3500658169077156), 'mode_bucket': ((9, 2), 76150), 'avg_bucket': (9, 3)}
{'path': '542.jpg', 'num': 542, 'avg': (0.5899786181403178, 0.6860743814079584, 0.17289127923341058), 'mode_bucket': ((7, 10), 101009), 'avg_bucket': (8, 9)}
{'path': '1746.jpg', 'num': 1746, 'avg': (0.0, 0.0, 0.0), 'mode_bucket': ((0, 0), 737280), 'avg_bucket': (0, 0)}
{'path': '1702.jpg', 'num': 1702, 'avg': (0.0, 0.0, 0.0), 'mode_bucket': ((0, 0), 737280), 'avg_bucket': (0, 0)}
{'path': '442.jpg', 'num': 442, 'avg': (0.44853133759483077, 0.2741789096401638, 0.1924364011019324), 'mode_bucket': ((0, 0), 89517), 'avg_bucket': (6, 4)}
{'path': '302.jpg', 'num': 302, 'avg': (0.48238780273373316, 0.4115750826298835, 0.31173874931865964), 'mode_bucket': ((7, 4), 68452), 'avg_bucket': (6, 5)}
{'path': '10.jpg', 'num': 10, 'avg': (0.26723153387326654, 0.5478026411802582, 0.03615124804300293), 'mode_bucket': ((2, 12), 142286), 'avg_bucket': (4, 7)}
{'path': '458.jpg', 'num': 458, 'avg': (0.8773072829909784, 0.8083627699683548, 0.23975636467729827), 'mode_bucket': ((12, 12), 296117), 'avg_bucket': (11, 10)}
{'path': '1526.jpg', 'num': 1526, 'avg': (0.36169667305789716, 0.7665748269969344, 0.39771779577722793), 'mode_bucket': ((4, 12), 164269), 'avg_bucket': (5, 10)}
{'path': '1038.jpg', 'num': 1038, 'avg': (0.0, 0.0, 0.0), 'mode_bucket': ((0, 0), 737280), 'avg_bucket': (0, 0)}
{'path': '298.jpg', 'num': 298, 'avg': (0.5067975919321659, 0.18091015869792335, 0.6764482113352988), 'mode_bucket': ((6, 2), 124145), 'avg_bucket': (7, 3)}
{'path': '198.jpg', 'num': 198, 'avg': (0.24700339995819026, 0.218527925779924, 0.3757941750920416), 'mode_bucket': ((2, 4), 82650), 'avg_bucket': (3, 3)}
{'path': '906.jpg', 'num': 906, 'avg': (0.6039526546589981, 0.31155729182718345, 0.2216553159898285), 'mode_bucket': ((9, 3), 78693), 'avg_bucket': (8, 4)}
{'path': '966.jpg', 'num': 966, 'avg': (0.19114833533333667, 0.35169154604723174, 0.3088066576458654), 'mode_bucket': ((2, 5), 71695), 'avg_bucket': (3, 5)}
{'path': '1406.jpg', 'num': 1406, 'avg': (0.1764625004675802, 0.17621257285176045, 0.0606684666054224), 'mode_bucket': ((0, 0), 534466), 'avg_bucket': (3, 3)}
{'path': '1534.jpg', 'num': 1534, 'avg': (0.44777331408486076, 0.746443246685071, 0.42219944639906387), 'mode_bucket': ((8, 12), 349491), 'avg_bucket': (6, 9)}
{'path': '182.jpg', 'num': 182, 'avg': (0.2706753410699585, 0.10009307777358575, 0.2583616036476653), 'mode_bucket': ((2, 2), 100241), 'avg_bucket': (4, 2)}
!1218.jpg
{'path': '590.jpg', 'num': 590, 'avg': (0.3690421241948781, 0.347483421385343, 0.11513897399319496), 'mode_bucket': ((5, 3), 63622), 'avg_bucket': (5, 5)}
{'path': '1598.jpg', 'num': 1598, 'avg': (0.59252521939, 0.4933488040616457, 0.5682722396689559), 'mode_bucket': ((8, 7), 276282), 'avg_bucket': (8, 6)}
{'path': '546.jpg', 'num': 546, 'avg': (0.5671395454635375, 0.7290608882236458, 0.4112431225746599), 'mode_bucket': ((7, 9), 275769), 'avg_bucket': (7, 9)}
